origin,date,store_nbr,family,prediction,q10,q80,q90,quantiles_ordered
2017-07-02,2017-07-06,23,BOOKS,0.0005809217691421509,0.0,0.00212860107421875,0.00923241674900055,True
2017-07-02,2017-07-07,23,BOOKS,0.0,0.0,0.002897411584854126,0.010464617982506752,True
2017-07-02,2017-07-08,23,BOOKS,0.00023915618658065796,0.0,0.00119747593998909,0.012561745941638947,True
2017-07-02,2017-07-09,23,BOOKS,0.0,0.0,0.0017832107841968536,0.01852169819176197,True
2017-07-02,2017-07-10,23,BOOKS,0.0,0.0,0.002337612211704254,0.009904727339744568,True
2017-07-02,2017-07-11,23,BOOKS,0.0,0.0,0.0026993080973625183,0.011098843067884445,True
2017-07-02,2017-07-12,23,BOOKS,0.00077814981341362,0.0,0.005788452923297882,0.01016540639102459,True
2017-07-02,2017-07-13,23,BOOKS,0.0005396716296672821,0.0,0.0025155432522296906,0.01962946355342865,True
2017-07-02,2017-07-14,23,BOOKS,0.0,0.0,0.001757606863975525,0.01574900560081005,True
2017-07-02,2017-07-15,23,BOOKS,0.0003440156579017639,0.0,0.0030090846121311188,0.014177799224853516,True
2017-07-02,2017-07-16,23,BOOKS,0.0005595572292804718,0.0,0.0019736401736736298,0.011097783222794533,True
2017-07-02,2017-07-02,23,GROCERY I,2565.291259765625,2219.25,2817.41259765625,2972.969482421875,True
2017-07-02,2017-07-03,23,GROCERY I,2295.70068359375,1953.0029296875,2555.1064453125,2715.44775390625,True
2017-07-02,2017-07-04,23,GROCERY I,2157.1220703125,1834.9449462890625,2414.213134765625,2569.73046875,True
2017-07-02,2017-07-05,23,GROCERY I,2178.15185546875,1869.9573974609375,2420.918701171875,2576.34814453125,True
2017-07-02,2017-07-06,23,GROCERY I,2080.065673828125,1771.77392578125,2330.43505859375,2486.63232421875,True
2017-07-02,2017-07-07,23,GROCERY I,2164.19384765625,1839.86572265625,2422.39111328125,2589.381103515625,True
2017-07-02,2017-07-08,23,GROCERY I,2397.754150390625,2050.903564453125,2674.28271484375,2847.224609375,True
2017-07-02,2017-07-09,23,GROCERY I,2536.372802734375,2177.078125,2820.182373046875,2999.8583984375,True
2017-07-02,2017-07-10,23,GROCERY I,2287.15380859375,1936.06103515625,2567.928955078125,2743.93408203125,True
2017-07-02,2017-07-11,23,GROCERY I,2162.842529296875,1832.0943603515625,2428.3994140625,2601.6484375,True
2017-07-02,2017-07-12,23,GROCERY I,2197.2900390625,1870.7904052734375,2452.34375,2614.424560546875,True
2017-07-02,2017-07-13,23,GROCERY I,2079.153564453125,1761.91357421875,2334.25146484375,2507.287841796875,True
2017-07-02,2017-07-14,23,GROCERY I,2160.363037109375,1835.6553955078125,2433.423828125,2606.083740234375,True
2017-07-02,2017-07-15,23,GROCERY I,2405.6728515625,2054.682373046875,2683.300048828125,2864.0078125,True
2017-07-02,2017-07-16,23,GROCERY I,2540.50830078125,2171.626953125,2825.182861328125,3003.94775390625,True
2017-07-02,2017-07-02,23,HOME APPLIANCES,0.0043312013149261475,0.0,0.32630273699760437,0.5376154184341431,True
2017-07-02,2017-07-03,23,HOME APPLIANCES,0.0,0.0,0.34357839822769165,0.5909274220466614,True
2017-07-02,2017-07-04,23,HOME APPLIANCES,0.0010200440883636475,0.0,0.37735119462013245,0.6431586146354675,True
2017-07-02,2017-07-05,23,HOME APPLIANCES,0.0010756105184555054,0.0,0.38930729031562805,0.692215085029602,True
2017-07-02,2017-07-06,23,HOME APPLIANCES,0.005511000752449036,0.0,0.42156803607940674,0.7351577281951904,True
2017-07-02,2017-07-07,23,HOME APPLIANCES,0.0034364908933639526,0.0,0.43234023451805115,0.7669802308082581,True
2017-07-02,2017-07-08,23,HOME APPLIANCES,0.0024444609880447388,0.0,0.4389657974243164,0.7929368615150452,True
2017-07-02,2017-07-09,23,HOME APPLIANCES,0.0,0.0,0.4401687979698181,0.818626880645752,True
2017-07-02,2017-07-10,23,HOME APPLIANCES,0.0,0.0,0.4462796747684479,0.8210935592651367,True
2017-07-02,2017-07-11,23,HOME APPLIANCES,0.0032023340463638306,0.0,0.46074751019477844,0.8521527051925659,True
2017-07-02,2017-07-12,23,HOME APPLIANCES,0.0021058619022369385,0.0,0.4694580137729645,0.8606888055801392,True
2017-07-02,2017-07-13,23,HOME APPLIANCES,0.002188250422477722,0.0,0.4751153588294983,0.8880243897438049,True
2017-07-02,2017-07-14,23,HOME APPLIANCES,0.0,0.0,0.48146799206733704,0.8928643465042114,True
2017-07-02,2017-07-15,23,HOME APPLIANCES,0.004569023847579956,0.0,0.4978068768978119,0.9162865281105042,True
2017-07-02,2017-07-16,23,HOME APPLIANCES,0.00032788515090942383,0.0,0.5112087726593018,0.9415580630302429,True
2017-07-02,2017-07-02,23,LAWN AND GARDEN,1.9520542621612549,0.0,4.031576633453369,5.675858497619629,True
2017-07-02,2017-07-03,23,LAWN AND GARDEN,1.360456943511963,0.0,3.348585844039917,4.8281474113464355,True
2017-07-02,2017-07-04,23,LAWN AND GARDEN,1.3196313381195068,0.0,3.1488566398620605,4.561090469360352,True
2017-07-02,2017-07-05,23,LAWN AND GARDEN,1.55967116355896,0.328319787979126,3.307314395904541,4.8596696853637695,True
2017-07-02,2017-07-06,23,LAWN AND GARDEN,1.4853838682174683,0.0279390811920166,3.355905532836914,4.9279985427856445,True
2017-07-02,2017-07-07,23,LAWN AND GARDEN,2.1863815784454346,0.3887643814086914,4.306718349456787,5.998476982116699,True
2017-07-02,2017-07-08,23,LAWN AND GARDEN,2.5472118854522705,0.6635618209838867,4.789284706115723,6.526309967041016,True
2017-07-02,2017-07-09,23,LAWN AND GARDEN,2.111732006072998,0.4153881072998047,4.237161636352539,6.10169792175293,True
2017-07-02,2017-07-10,23,LAWN AND GARDEN,1.3025996685028076,0.0,3.197970151901245,4.791532516479492,True
2017-07-02,2017-07-11,23,LAWN AND GARDEN,1.180159091949463,0.07971739768981934,2.8283603191375732,4.377835273742676,True
2017-07-02,2017-07-12,23,LAWN AND GARDEN,1.3269965648651123,0.11265206336975098,3.06191349029541,4.500777244567871,True
2017-07-02,2017-07-13,23,LAWN AND GARDEN,1.234877109527588,0.0,3.163236618041992,4.873910903930664,True
2017-07-02,2017-07-14,23,LAWN AND GARDEN,1.9743082523345947,0.0,4.1062822341918945,5.974388599395752,True
2017-07-02,2017-07-15,23,LAWN AND GARDEN,2.384617805480957,0.4445042610168457,4.648253917694092,6.531991481781006,True
2017-07-02,2017-07-16,23,LAWN AND GARDEN,1.9367257356643677,0.04580426216125488,4.087433815002441,5.96550178527832,True
2017-07-02,2017-07-02,23,"LIQUOR,WINE,BEER",39.15650939941406,18.66791534423828,57.578041076660156,71.76040649414062,True
2017-07-02,2017-07-03,23,"LIQUOR,WINE,BEER",23.20394515991211,13.846023559570312,36.26386260986328,47.041751861572266,True
2017-07-02,2017-07-04,23,"LIQUOR,WINE,BEER",26.289926528930664,22.019573211669922,36.13129425048828,45.095703125,True
2017-07-02,2017-07-05,23,"LIQUOR,WINE,BEER",33.654998779296875,24.3298282623291,45.764434814453125,58.14741134643555,True
2017-07-02,2017-07-06,23,"LIQUOR,WINE,BEER",41.890777587890625,22.30552864074707,60.633575439453125,76.60223388671875,True
2017-07-02,2017-07-07,23,"LIQUOR,WINE,BEER",75.9070053100586,46.40081787109375,101.62625122070312,119.44808959960938,True
2017-07-02,2017-07-08,23,"LIQUOR,WINE,BEER",117.51185607910156,85.21317291259766,143.91354370117188,164.56683349609375,True
2017-07-02,2017-07-09,23,"LIQUOR,WINE,BEER",38.31792449951172,14.60137939453125,60.14884567260742,78.85809326171875,True
2017-07-02,2017-07-10,23,"LIQUOR,WINE,BEER",22.390409469604492,9.430122375488281,38.04130554199219,51.75858688354492,True
2017-07-02,2017-07-11,23,"LIQUOR,WINE,BEER",26.854948043823242,18.389476776123047,37.27592468261719,50.33620834350586,True
2017-07-02,2017-07-12,23,"LIQUOR,WINE,BEER",31.05021858215332,18.523380279541016,45.12253189086914,57.728580474853516,True
2017-07-02,2017-07-13,23,"LIQUOR,WINE,BEER",41.219085693359375,18.282032012939453,63.54426193237305,81.23126220703125,True
2017-07-02,2017-07-14,23,"LIQUOR,WINE,BEER",76.53213500976562,43.293190002441406,104.80775451660156,125.64636993408203,True
2017-07-02,2017-07-15,23,"LIQUOR,WINE,BEER",117.38612365722656,82.24205017089844,146.2919921875,166.7647247314453,True
2017-07-02,2017-07-16,23,"LIQUOR,WINE,BEER",40.22198486328125,12.953643798828125,64.474609375,83.13349914550781,True
2017-07-02,2017-07-02,23,MAGAZINES,3.878875494003296,1.1364045143127441,5.962944030761719,7.257456302642822,True
2017-07-02,2017-07-03,23,MAGAZINES,3.6018152236938477,0.8736362457275391,5.75800895690918,7.0907487869262695,True
2017-07-02,2017-07-04,23,MAGAZINES,3.4812989234924316,0.8617618083953857,5.664961814880371,6.946086883544922,True
2017-07-02,2017-07-05,23,MAGAZINES,3.317091464996338,0.7695703506469727,5.434755325317383,6.757300853729248,True
2017-07-02,2017-07-06,23,MAGAZINES,2.8379178047180176,0.33052873611450195,4.9643473625183105,6.279900550842285,True
2017-07-02,2017-07-07,23,MAGAZINES,3.1557888984680176,0.5733110904693604,5.362934589385986,6.702561855316162,True
2017-07-02,2017-07-08,23,MAGAZINES,3.9076316356658936,1.1897468566894531,6.209449291229248,7.615520477294922,True
2017-07-02,2017-07-09,23,MAGAZINES,4.190996170043945,1.4192759990692139,6.553293228149414,7.996870517730713,True
2017-07-02,2017-07-10,23,MAGAZINES,3.7721095085144043,1.0136644840240479,6.14421272277832,7.567292213439941,True
2017-07-02,2017-07-11,23,MAGAZINES,3.6281003952026367,0.9452807903289795,5.872783660888672,7.322644233703613,True
2017-07-02,2017-07-12,23,MAGAZINES,3.450387477874756,0.8447296619415283,5.6369476318359375,7.034154891967773,True
2017-07-02,2017-07-13,23,MAGAZINES,2.9749674797058105,0.43714380264282227,5.1488356590271,6.578771591186523,True
2017-07-02,2017-07-14,23,MAGAZINES,3.275282621383667,0.6927871704101562,5.503592014312744,6.885468006134033,True
2017-07-02,2017-07-15,23,MAGAZINES,4.008522987365723,1.2655107975006104,6.330741882324219,7.82589864730835,True
2017-07-02,2017-07-16,23,MAGAZINES,4.284908294677734,1.4446825981140137,6.671306610107422,8.16313362121582,True
2017-07-02,2017-07-02,24,BABY CARE,0.0,0.00480286031961441,0.03175117075443268,0.08674512058496475,True
2017-07-02,2017-07-03,24,BABY CARE,0.00022954493761062622,0.007920891046524048,0.03721976280212402,0.10678210854530334,True
2017-07-02,2017-07-04,24,BABY CARE,0.002944573760032654,0.01357840746641159,0.0405469574034214,0.12537983059883118,True
2017-07-02,2017-07-05,24,BABY CARE,0.00363294780254364,0.009317539632320404,0.04371679574251175,0.15562038123607635,True
2017-07-02,2017-07-06,24,BABY CARE,0.0023061856627464294,0.014042578637599945,0.04768609628081322,0.1560882031917572,True
2017-07-02,2017-07-07,24,BABY CARE,0.0043476298451423645,0.013783171772956848,0.05505504459142685,0.1726970374584198,True
2017-07-02,2017-07-08,24,BABY CARE,0.0018545165657997131,0.006241783499717712,0.0491911917924881,0.18682752549648285,True
2017-07-02,2017-07-09,24,BABY CARE,0.002825908362865448,0.0042424276471138,0.055664822459220886,0.21018153429031372,True
2017-07-02,2017-07-10,24,BABY CARE,0.002003110945224762,0.007191330194473267,0.05832448974251747,0.19323603808879852,True
2017-07-02,2017-07-11,24,BABY CARE,0.0008994340896606445,0.0061424896121025085,0.06022460386157036,0.20434629917144775,True
2017-07-02,2017-07-12,24,BABY CARE,0.0,0.006139539182186127,0.06048077344894409,0.20126888155937195,True
2017-07-02,2017-07-13,24,BABY CARE,0.00016927719116210938,0.0,0.0578426867723465,0.23627673089504242,True
2017-07-02,2017-07-14,24,BABY CARE,0.0,0.0,0.06023620441555977,0.22360992431640625,True
2017-07-02,2017-07-15,24,BABY CARE,0.0,0.0015259012579917908,0.06852013617753983,0.2327781319618225,True
2017-07-02,2017-07-16,24,BABY CARE,0.0,0.002512723207473755,0.06795123219490051,0.23662126064300537,True
2017-07-02,2017-07-02,24,BEVERAGES,3942.596435546875,3250.9443359375,4397.80810546875,4678.3125,True
2017-07-02,2017-07-03,24,BEVERAGES,3666.620849609375,3009.499755859375,4123.0029296875,4382.2392578125,True
2017-07-02,2017-07-04,24,BEVERAGES,3391.05224609375,2772.01318359375,3833.51123046875,4070.720947265625,True
2017-07-02,2017-07-05,24,BEVERAGES,3808.615478515625,3188.927490234375,4239.2060546875,4493.658203125,True
2017-07-02,2017-07-06,24,BEVERAGES,3114.416015625,2474.817626953125,3567.912353515625,3839.62890625,True
2017-07-02,2017-07-07,24,BEVERAGES,3950.686279296875,3250.0888671875,4437.16015625,4714.048828125,True
2017-07-02,2017-07-08,24,BEVERAGES,4602.314453125,3863.832763671875,5117.3876953125,5407.24169921875,True
2017-07-02,2017-07-09,24,BEVERAGES,3962.09423828125,3269.408447265625,4477.1533203125,4781.46533203125,True
2017-07-02,2017-07-10,24,BEVERAGES,3614.7744140625,2951.087158203125,4102.83642578125,4367.951171875,True
2017-07-02,2017-07-11,24,BEVERAGES,3346.904052734375,2708.95703125,3797.093505859375,4062.978271484375,True
2017-07-02,2017-07-12,24,BEVERAGES,3801.935546875,3143.526611328125,4240.9228515625,4484.56591796875,True
2017-07-02,2017-07-13,24,BEVERAGES,3128.136962890625,2459.87646484375,3596.181884765625,3882.7099609375,True
2017-07-02,2017-07-14,24,BEVERAGES,3943.517822265625,3218.599609375,4448.00146484375,4712.4501953125,True
2017-07-02,2017-07-15,24,BEVERAGES,4593.4609375,3829.260986328125,5105.7119140625,5399.490234375,True
2017-07-02,2017-07-16,24,BEVERAGES,3936.00390625,3196.373291015625,4446.27392578125,4737.13525390625,True
2017-07-02,2017-07-02,24,BOOKS,0.052827268838882446,0.0,0.807373046875,1.1321390867233276,True
2017-07-02,2017-07-03,24,BOOKS,0.015378504991531372,0.0,0.8248875141143799,1.1830167770385742,True
2017-07-02,2017-07-04,24,BOOKS,0.004189163446426392,0.0,0.849480390548706,1.222061276435852,True
2017-07-02,2017-07-05,24,BOOKS,0.006205320358276367,0.0,0.8683690428733826,1.2710788249969482,True
2017-07-02,2017-07-06,24,BOOKS,0.021831274032592773,0.0,0.8966600298881531,1.319725513458252,True
2017-07-02,2017-07-07,24,BOOKS,0.03565439581871033,0.0,0.9178395867347717,1.3456730842590332,True
2017-07-02,2017-07-08,24,BOOKS,0.013465911149978638,0.0,0.8928178548812866,1.3392224311828613,True
2017-07-02,2017-07-09,24,BOOKS,0.0,0.0,0.8580143451690674,1.311305284500122,True
2017-07-02,2017-07-10,24,BOOKS,0.0,0.0,0.8673546314239502,1.3185398578643799,True
2017-07-02,2017-07-11,24,BOOKS,0.0,0.0,0.8758223652839661,1.3360905647277832,True
2017-07-02,2017-07-12,24,BOOKS,0.0,0.0,0.894798994064331,1.3532947301864624,True
2017-07-02,2017-07-13,24,BOOKS,0.00648227334022522,0.0,0.9042975306510925,1.3756431341171265,True
2017-07-02,2017-07-14,24,BOOKS,0.02145630121231079,0.0,0.9205430150032043,1.3907767534255981,True
2017-07-02,2017-07-15,24,BOOKS,0.007906466722488403,0.0,0.9050710797309875,1.3775426149368286,True
2017-07-02,2017-07-16,24,BOOKS,0.0,0.0,0.8980981111526489,1.3777484893798828,True
2017-07-02,2017-07-02,24,GROCERY I,4151.7646484375,3551.734619140625,4586.3623046875,4871.12841796875,True
2017-07-02,2017-07-03,24,GROCERY I,4053.1396484375,3517.688232421875,4479.224609375,4746.0341796875,True
2017-07-02,2017-07-04,24,GROCERY I,3961.12890625,3435.020263671875,4387.95751953125,4649.50341796875,True
2017-07-02,2017-07-05,24,GROCERY I,4294.5478515625,3726.422607421875,4743.74853515625,5035.17822265625,True
2017-07-02,2017-07-06,24,GROCERY I,3851.697509765625,3207.418212890625,4358.28515625,4695.21337890625,True
2017-07-02,2017-07-07,24,GROCERY I,4649.42626953125,3948.028076171875,5195.90478515625,5534.86767578125,True
2017-07-02,2017-07-08,24,GROCERY I,5249.49609375,4526.82470703125,5800.455078125,6148.1611328125,True
2017-07-02,2017-07-09,24,GROCERY I,4161.5302734375,3522.95166015625,4677.71240234375,5016.0234375,True
2017-07-02,2017-07-10,24,GROCERY I,4022.650634765625,3454.7392578125,4488.15673828125,4797.44384765625,True
2017-07-02,2017-07-11,24,GROCERY I,3922.85693359375,3371.194580078125,4354.71533203125,4658.4052734375,True
2017-07-02,2017-07-12,24,GROCERY I,4226.8271484375,3626.171142578125,4690.5888671875,4993.35791015625,True
2017-07-02,2017-07-13,24,GROCERY I,3806.82275390625,3153.6455078125,4323.2177734375,4663.14990234375,True
2017-07-02,2017-07-14,24,GROCERY I,4605.66455078125,3882.57373046875,5171.34716796875,5507.365234375,True
2017-07-02,2017-07-15,24,GROCERY I,5201.9462890625,4477.4638671875,5741.9443359375,6082.42236328125,True
2017-07-02,2017-07-16,24,GROCERY I,4075.26416015625,3418.99560546875,4578.4755859375,4911.64697265625,True
2017-07-02,2017-07-02,24,HOME APPLIANCES,0.00616803765296936,0.0,0.7322150468826294,1.0030345916748047,True
2017-07-02,2017-07-03,24,HOME APPLIANCES,0.0,0.0,0.7681965827941895,1.0652672052383423,True
2017-07-02,2017-07-04,24,HOME APPLIANCES,0.0,0.0,0.7993959188461304,1.0999479293823242,True
2017-07-02,2017-07-05,24,HOME APPLIANCES,0.0,0.0,0.8024307489395142,1.1233304738998413,True
2017-07-02,2017-07-06,24,HOME APPLIANCES,0.0,0.0,0.8220824003219604,1.152966022491455,True
2017-07-02,2017-07-07,24,HOME APPLIANCES,0.00875622034072876,0.0,0.8457777500152588,1.1778501272201538,True
2017-07-02,2017-07-08,24,HOME APPLIANCES,0.006062984466552734,0.0,0.8434090614318848,1.1875011920928955,True
2017-07-02,2017-07-09,24,HOME APPLIANCES,0.0,0.0,0.8156589865684509,1.17021644115448,True
2017-07-02,2017-07-10,24,HOME APPLIANCES,0.0,0.0,0.8292032480239868,1.174573302268982,True
2017-07-02,2017-07-11,24,HOME APPLIANCES,0.0,0.0,0.8267534971237183,1.1800812482833862,True
2017-07-02,2017-07-12,24,HOME APPLIANCES,0.0,0.0,0.8401081562042236,1.19154953956604,True
2017-07-02,2017-07-13,24,HOME APPLIANCES,0.0,0.0,0.8441919088363647,1.2169151306152344,True
2017-07-02,2017-07-14,24,HOME APPLIANCES,0.008182227611541748,0.0,0.8604893684387207,1.2270903587341309,True
2017-07-02,2017-07-15,24,HOME APPLIANCES,0.015488237142562866,0.0,0.8752870559692383,1.2445650100708008,True
2017-07-02,2017-07-16,24,HOME APPLIANCES,0.015453845262527466,0.0,0.8914349675178528,1.2653772830963135,True
2017-07-02,2017-07-02,24,LAWN AND GARDEN,30.51119613647461,16.829038619995117,41.04270553588867,48.083946228027344,True
2017-07-02,2017-07-03,24,LAWN AND GARDEN,29.392040252685547,16.906137466430664,39.888973236083984,46.876808166503906,True
2017-07-02,2017-07-04,24,LAWN AND GARDEN,38.8330192565918,25.5896053314209,50.38136291503906,57.769081115722656,True
2017-07-02,2017-07-05,24,LAWN AND GARDEN,44.95415496826172,29.478559494018555,57.868499755859375,66.34808349609375,True
2017-07-02,2017-07-06,24,LAWN AND GARDEN,39.331443786621094,21.635051727294922,53.55534362792969,62.85588455200195,True
2017-07-02,2017-07-07,24,LAWN AND GARDEN,52.544212341308594,34.5450325012207,67.21829986572266,76.25813293457031,True
2017-07-02,2017-07-08,24,LAWN AND GARDEN,51.555118560791016,34.73981857299805,65.20818328857422,74.19877624511719,True
2017-07-02,2017-07-09,24,LAWN AND GARDEN,31.110755920410156,16.84800910949707,43.22742462158203,51.637149810791016,True
2017-07-02,2017-07-10,24,LAWN AND GARDEN,29.367910385131836,16.199417114257812,40.53605651855469,48.67013931274414,True
2017-07-02,2017-07-11,24,LAWN AND GARDEN,37.99551773071289,23.722034454345703,49.62812042236328,58.024147033691406,True
2017-07-02,2017-07-12,24,LAWN AND GARDEN,43.639381408691406,27.072818756103516,57.20347595214844,66.09576416015625,True
2017-07-02,2017-07-13,24,LAWN AND GARDEN,38.704017639160156,20.569358825683594,53.950096130371094,63.77153778076172,True
2017-07-02,2017-07-14,24,LAWN AND GARDEN,52.25721740722656,32.98792266845703,67.81591796875,77.73056030273438,True
2017-07-02,2017-07-15,24,LAWN AND GARDEN,50.925384521484375,33.118133544921875,65.25676727294922,74.53343963623047,True
2017-07-02,2017-07-16,24,LAWN AND GARDEN,30.625131607055664,15.657148361206055,43.33462142944336,52.047340393066406,True
2017-07-02,2017-07-02,24,"LIQUOR,WINE,BEER",70.00211334228516,40.88064956665039,92.093505859375,106.56901550292969,True
2017-07-02,2017-07-03,24,"LIQUOR,WINE,BEER",56.517757415771484,34.99751281738281,74.86262512207031,87.99758911132812,True
2017-07-02,2017-07-04,24,"LIQUOR,WINE,BEER",68.10177612304688,50.01160430908203,85.53914642333984,97.28160858154297,True
2017-07-02,2017-07-05,24,"LIQUOR,WINE,BEER",76.91264343261719,55.09325408935547,95.11185455322266,109.11888122558594,True
2017-07-02,2017-07-06,24,"LIQUOR,WINE,BEER",88.22068786621094,59.369972229003906,111.22332763671875,127.11651611328125,True
2017-07-02,2017-07-07,24,"LIQUOR,WINE,BEER",148.42149353027344,112.9008560180664,174.0448760986328,191.4014129638672,True
2017-07-02,2017-07-08,24,"LIQUOR,WINE,BEER",170.47796630859375,133.7880096435547,196.06521606445312,215.02268981933594,True
2017-07-02,2017-07-09,24,"LIQUOR,WINE,BEER",70.93206024169922,41.62386703491211,94.254150390625,113.40564727783203,True
2017-07-02,2017-07-10,24,"LIQUOR,WINE,BEER",56.57734680175781,34.05015182495117,76.16179656982422,91.0279312133789,True
2017-07-02,2017-07-11,24,"LIQUOR,WINE,BEER",70.13629913330078,49.583229064941406,86.3346176147461,100.99730682373047,True
2017-07-02,2017-07-12,24,"LIQUOR,WINE,BEER",79.4994125366211,56.50962829589844,98.82839965820312,112.77505493164062,True
2017-07-02,2017-07-13,24,"LIQUOR,WINE,BEER",91.16646575927734,62.04405975341797,114.3199234008789,133.06024169921875,True
2017-07-02,2017-07-14,24,"LIQUOR,WINE,BEER",154.568359375,117.80552673339844,181.92544555664062,200.39187622070312,True
2017-07-02,2017-07-15,24,"LIQUOR,WINE,BEER",175.64437866210938,138.966552734375,202.9838409423828,221.35169982910156,True
2017-07-02,2017-07-16,24,"LIQUOR,WINE,BEER",74.90126037597656,43.60181427001953,98.23179626464844,116.25373840332031,True
2017-07-02,2017-07-02,24,MAGAZINES,9.930529594421387,4.740159034729004,14.040761947631836,16.59996795654297,True
2017-07-02,2017-07-03,24,MAGAZINES,9.641124725341797,4.716641902923584,13.745898246765137,16.331573486328125,True
2017-07-02,2017-07-04,24,MAGAZINES,9.319026947021484,4.54461145401001,13.520689964294434,16.096847534179688,True
2017-07-02,2017-07-05,24,MAGAZINES,9.772012710571289,4.796566486358643,14.037673950195312,16.856578826904297,True
2017-07-02,2017-07-06,24,MAGAZINES,10.74227523803711,5.295700550079346,15.34100341796875,18.294639587402344,True
2017-07-02,2017-07-07,24,MAGAZINES,12.420280456542969,6.589315891265869,17.269399642944336,20.28643798828125,True
2017-07-02,2017-07-08,24,MAGAZINES,13.625121116638184,7.780843734741211,18.5673770904541,21.72470474243164,True
2017-07-02,2017-07-09,24,MAGAZINES,11.070940017700195,5.571695327758789,15.799867630004883,18.9505558013916,True
2017-07-02,2017-07-10,24,MAGAZINES,10.016237258911133,4.8743510246276855,14.559953689575195,17.533554077148438,True
2017-07-02,2017-07-11,24,MAGAZINES,9.498887062072754,4.479245185852051,13.838683128356934,16.832555770874023,True
2017-07-02,2017-07-12,24,MAGAZINES,9.722020149230957,4.581554889678955,14.251245498657227,17.245906829833984,True
2017-07-02,2017-07-13,24,MAGAZINES,10.933358192443848,5.528390884399414,15.604944229125977,18.81591796875,True
2017-07-02,2017-07-14,24,MAGAZINES,12.491558074951172,6.697319030761719,17.47818946838379,20.663589477539062,True
2017-07-02,2017-07-15,24,MAGAZINES,13.560397148132324,7.699069499969482,18.548267364501953,21.82767105102539,True
2017-07-02,2017-07-16,24,MAGAZINES,10.910624504089355,5.338821887969971,15.720529556274414,18.899423599243164,True
2017-07-02,2017-07-02,37,BABY CARE,0.0,0.0,0.0019435510039329529,0.007353037595748901,True
2017-07-02,2017-07-03,37,BABY CARE,0.00034308433532714844,0.0,0.0029346197843551636,0.005192577838897705,True
2017-07-02,2017-07-04,37,BABY CARE,0.00028268247842788696,0.0,0.0023523420095443726,0.007039658725261688,True
2017-07-02,2017-07-05,37,BABY CARE,3.151595592498779e-05,0.0,0.00046628713607788086,0.014014702290296555,True
2017-07-02,2017-07-06,37,BABY CARE,0.0,0.0,0.0011209696531295776,0.009162232279777527,True
2017-07-02,2017-07-07,37,BABY CARE,0.0,0.0,0.001242212951183319,0.008168261498212814,True
2017-07-02,2017-07-08,37,BABY CARE,0.0,0.0,0.0,0.011678207665681839,True
2017-07-02,2017-07-09,37,BABY CARE,0.0,0.0,0.0009934455156326294,0.021387852728366852,True
2017-07-02,2017-07-10,37,BABY CARE,0.0,0.0,0.0009454339742660522,0.007647305727005005,True
2017-07-02,2017-07-11,37,BABY CARE,6.765127182006836e-05,0.0,0.0002959445118904114,0.009994059801101685,True
2017-07-02,2017-07-12,37,BABY CARE,0.0,0.0,0.0017463788390159607,0.00673404335975647,True
2017-07-02,2017-07-13,37,BABY CARE,0.00024668872356414795,0.0,0.0,0.021322257816791534,True
2017-07-02,2017-07-14,37,BABY CARE,0.0,0.0,0.0,0.015527796000242233,True
2017-07-02,2017-07-15,37,BABY CARE,2.4020671844482422e-05,0.0,0.0010061115026474,0.015271555632352829,True
2017-07-02,2017-07-16,37,BABY CARE,0.00019448250532150269,0.0,0.0,0.011333923786878586,True
2017-07-02,2017-07-02,37,BEVERAGES,3102.4951171875,2597.782958984375,3478.833251953125,3719.8505859375,True
2017-07-02,2017-07-03,37,BEVERAGES,2776.751708984375,2284.63037109375,3161.6591796875,3410.85302734375,True
2017-07-02,2017-07-04,37,BEVERAGES,2656.765869140625,2187.973388671875,3051.22802734375,3286.316162109375,True
2017-07-02,2017-07-05,37,BEVERAGES,2869.00537109375,2401.732666015625,3248.69677734375,3500.33984375,True
2017-07-02,2017-07-06,37,BEVERAGES,2489.528564453125,2019.0029296875,2891.304443359375,3149.42041015625,True
2017-07-02,2017-07-07,37,BEVERAGES,2840.971923828125,2335.938232421875,3252.610107421875,3530.546630859375,True
2017-07-02,2017-07-08,37,BEVERAGES,3548.827880859375,3019.17333984375,3971.2041015625,4250.322265625,True
2017-07-02,2017-07-09,37,BEVERAGES,3028.795654296875,2524.878173828125,3457.46728515625,3745.408447265625,True
2017-07-02,2017-07-10,37,BEVERAGES,2757.498779296875,2268.9228515625,3167.521484375,3443.74609375,True
2017-07-02,2017-07-11,37,BEVERAGES,2624.98876953125,2147.654296875,3018.085205078125,3291.9833984375,True
2017-07-02,2017-07-12,37,BEVERAGES,2838.576416015625,2345.088134765625,3226.37890625,3483.166259765625,True
2017-07-02,2017-07-13,37,BEVERAGES,2480.25244140625,2004.287841796875,2884.813720703125,3171.39599609375,True
2017-07-02,2017-07-14,37,BEVERAGES,2835.645263671875,2336.4560546875,3266.18408203125,3546.688720703125,True
2017-07-02,2017-07-15,37,BEVERAGES,3575.511474609375,3032.621826171875,3999.419189453125,4285.87841796875,True
2017-07-02,2017-07-16,37,BEVERAGES,3052.825439453125,2514.608154296875,3473.1650390625,3761.900634765625,True
2017-07-02,2017-07-02,37,BOOKS,0.0,0.0021636486053466797,0.0009385347366333008,0.03778381645679474,False
2017-07-02,2017-07-03,37,BOOKS,0.001104101538658142,0.005116745829582214,0.009756147861480713,0.04842366278171539,True
